"created_at","id_str","full_text","quote_count","reply_count","retweet_count","favorite_count","lang","user_id_str","conversation_id_str","username","tweet_url","image_url","location"
"Thu Dec 07 06:20:10 +0000 2023","1732646161918668923","@genx36545403 @prabowo @gibran_tweet @jokowi @alextham878 @Alie_Fahnoor @AlmaghribiS @AndreasSolusi @are_inismyname @BANGSAygSUJUD @Bank_Joee_ @bengkeldodo @Chaves1305 @florieliciouss Awokawok https://t.co/jxhPpohDJM","0","2","3","12","in","1440914340022865921","1732410908637589794","Nurhadi40083478","https://twitter.com/Nurhadi40083478/status/1732646161918668923","https://pbs.twimg.com/ext_tw_video_thumb/1732645831277436928/pu/img/HJSjhPSn7ZMB-YEe.jpg",""
"Fri Dec 08 00:18:32 +0000 2023","1732917540911972395","Saya masih ada kemungkinan pilih capres yang mana saja.   Karena bagi saya: - Anies Baswedan - Muhaimin Iskandar - Prabowo Subianto - Gibran Rakabuming Raka - Ganjar Pranowo - Mahfud MD semuanya saya yakini adalah orang baik.  Sehingga ketika kita tak memilih 2 paslon yang lain …","8","58","30","218","in","185156524","1732917540911972395","hasyimmah","https://twitter.com/hasyimmah/status/1732917540911972395","","Mojokerto"
"Tue Dec 12 14:57:05 +0000 2023","1734588186679185712","@Yurissa_Samosir @AdamVelcro @AdeDhani9 @AkalSehat2024 @aking_adit @chaidar_2000 @Kang_Toniee @NohCeukenohhh @mustafaagus007 @choymarkochoy Pendukung Prabowo malam ini akan banyak yang pindah dukungan ke no 1","0","21","12","321","in","1582680405169549314","1734586052667728254","KomKompos063","https://twitter.com/KomKompos063/status/1734588186679185712","","Jember, Jawa Timur"
"Wed Dec 13 13:50:59 +0000 2023","1734933940807586048","Prabowo  otakmu kayaknya tertinggal di masa lalu. Belajar lagi  dong  soal kepemimpinan yang sebenarnya. @GugungSuke42041  Anies #DebatCapres Prabowo Ordal JAKI pt gni https://t.co/s02KWJXFWL","0","0","0","1","in","1712393339247656960","1734933940807586048","AngkasavS","https://twitter.com/AngkasavS/status/1734933940807586048","https://pbs.twimg.com/ext_tw_video_thumb/1734933927268413440/pu/img/UkJwtG9hWosRBjGL.jpg","Probolinggo"
"Tue Dec 05 12:48:25 +0000 2023","1732019092146844031","Statement Anies-Cak Imin nggak padu  let's make things better with Prabowo-Gibran https://t.co/noiFoefOqm","0","0","0","0","en","1712401938141396992","1732019092146844031","yunihanddayani","https://twitter.com/yunihanddayani/status/1732019092146844031","https://pbs.twimg.com/media/GAleLpdawAEc7lG.jpg","Blitar"
"Wed Dec 13 08:56:19 +0000 2023","1734859784166469901","Menhan Prabowo:  Sebanyak 9 unit pesawat NC-212i  yang akan ditempatkan di Skadron Udara 4 Wing Udara 2 Lanud Abdulrachman Saleh  5 unit sudah siap.  https://t.co/m3riVeDvwb","0","0","0","0","in","71815448","1734859784166469901","malangraya","https://twitter.com/malangraya/status/1734859784166469901","","Malang, East Java, Indonesia"
"Tue Dec 12 14:20:58 +0000 2023","1734579097789960525","Prabowo kayaknya butuh belajar lebih banyak soal kepemimpinan  nggak cukup cuma modal militer. @ZaenalMuksin93  Gemoy Penculik https://t.co/QhlgDCmj6T","0","0","0","0","in","1676799401380151297","1734579097789960525","agusprnto28","https://twitter.com/agusprnto28/status/1734579097789960525","https://pbs.twimg.com/ext_tw_video_thumb/1734579086155284480/pu/img/KhnKtBvHv9LbXRm7.jpg","Malang"
"Wed Dec 13 15:01:57 +0000 2023","1734951801324232949","@tempodotco padahal pak anies cm mengutip kalimat yg di utarakan prabowo sendiri saat acara dg mbk nana https://t.co/p4nYpypV5C","0","0","1","4","in","1147698774640222210","1734903638982787350","Ibnu16352437","https://twitter.com/Ibnu16352437/status/1734951801324232949","https://pbs.twimg.com/media/GBPJd9TaYAAKipY.jpg","Kota Surabaya, Jawa Timur"
"Tue Dec 12 18:53:59 +0000 2023","1734647806307057933","#prabowo https://t.co/c9PwLdek9U","0","0","0","1","qme","39986851","1734647806307057933","xenvxx","https://twitter.com/xenvxx/status/1734647806307057933","https://pbs.twimg.com/media/GBK0-6ZbYAE7CpL.jpg","𝕏"
"Wed Dec 06 05:34:42 +0000 2023","1732272330599215161","Seruan hati nurani! Ratusan Mantan Kades Cirebon dukung Prabowo-Gibran!   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/jkX83j02Ww","0","0","0","0","in","1676518135724388352","1732272330599215161","TrisnoDani","https://twitter.com/TrisnoDani/status/1732272330599215161","https://pbs.twimg.com/ext_tw_video_thumb/1732272174885740544/pu/img/Ydqn1gAoc0-fEoW7.jpg","Kota Surabaya, Jawa Timur"
"Wed Dec 06 02:34:14 +0000 2023","1732226915732205942","Amazing saat Pak Prabowo gabung dalam kabinet Pak Jokowi.  Dua sosok luar biasa yang sanggup mengesampingkan ego demi NKRI.  #PrabowoGibranIstimewa","0","1","2","4","in","1286961182016847872","1732226915732205942","Esteht4war","https://twitter.com/Esteht4war/status/1732226915732205942","","malang"
"Wed Dec 06 06:18:29 +0000 2023","1732283350990324072","Penyerapan aspirasi masyarakat di beberapa wilayah Indonesia akan menjadi bahan untuk penyempurnaan program kerja Prabowo-Gibran #GibranMendengar https://t.co/bM61O856Zp","0","0","2","1","in","870742633139666944","1732283350990324072","nitnotw","https://twitter.com/nitnotw/status/1732283350990324072","https://pbs.twimg.com/media/GApOhj7aQAABmQC.jpg","Kota Surabaya, Jawa Timur"
"Thu Dec 07 06:14:17 +0000 2023","1732644681241317794","@TeddGus @prabowo @gibran_tweet Diwarnai dg tangisan  mudah2 an gk  ngompol juga  🤣🤣🤣 https://t.co/pIhE7WxvkY","0","1","7","93","in","1440914340022865921","1732578942476062853","Nurhadi40083478","https://twitter.com/Nurhadi40083478/status/1732644681241317794","https://pbs.twimg.com/ext_tw_video_thumb/1732644652606726144/pu/img/IIMX2B35xJqpkmgP.jpg",""
"Wed Dec 13 05:01:22 +0000 2023","1734800656836513861","Ini kenapa akun buzzer Ganjar tiba-tiba banyak yang nyampah di sini ya? Yang nyampah langsung aku block.  Ini yang bikin males sama buzzer Ganjar.  Saya ngasih pandangan kayak gini (twit saya RT) sudah dianggap pendukung Prabowo. Emang nggak lihat ya saya dari tadi malam  saya…","3","48","11","82","in","185156524","1734800656836513861","hasyimmah","https://twitter.com/hasyimmah/status/1734800656836513861","","Mojokerto"
"Wed Dec 13 02:55:02 +0000 2023","1734768863274041426","Dari #DebatCapres Semalem  bisa disimpulkan begini:  Anies bahas kinerjanya di Jakarta   Ganjar bahas kinerjanya di Jateng  Prabowo bahas kinerja Jokowi🤦‍♀️","0","0","1","5","in","1528806596465176576","1734768863274041426","isalizzudinn","https://twitter.com/isalizzudinn/status/1734768863274041426","","Kota Surabaya, Jawa Timur"
"Wed Dec 06 09:08:13 +0000 2023","1732326066356928689","Ulama Dukung Prabowo dalam menentukan sikap politik pada pilpres 2024 #JagaNKRI https://t.co/Ha96ljWut9","0","0","0","0","in","2758817813","1732326066356928689","explaon","https://twitter.com/explaon/status/1732326066356928689","https://pbs.twimg.com/ext_tw_video_thumb/1732261181061210112/pu/img/nun0nGD7IV-H1IaD.jpg","Pasuruan, Jawa Timur"
"Tue Dec 12 13:12:40 +0000 2023","1734561909540876726","@PartaiSocmed Masalah HAM &amp; papua prabowo lebih mengutamakan asumsi daripada solusi dan doi terlihat emosi dengan tanggapan paslon yg lain. Butuh minum asam sulfat?","0","4","3","71","in","868004863","1734558699329380676","yanpanjie","https://twitter.com/yanpanjie/status/1734561909540876726","","Malang, Jawa Timur"
"Mon Dec 11 12:28:29 +0000 2023","1734188402906697890","Visi misi Prabowo: kabur dan tidak jelas! Ada yang paham? https://t.co/bYTxaKtLhl","0","0","0","0","in","1712790877272440832","1734188402906697890","putradaniiii","https://twitter.com/putradaniiii/status/1734188402906697890","https://pbs.twimg.com/ext_tw_video_thumb/1734188390403448832/pu/img/EmbhnBkxix2OMbg5.jpg","Surabaya"
"Wed Dec 06 05:52:14 +0000 2023","1732276743489433953","Dukungan positif dari mantan pemimpin desa untuk visi Prabowo-Gibran. https://t.co/PXeWe8uA5g","0","0","0","0","in","1701529388964311040","1732276743489433953","Agusbagus369979","https://twitter.com/Agusbagus369979/status/1732276743489433953","https://pbs.twimg.com/ext_tw_video_thumb/1732276635280490496/pu/img/_ESCjLs1kwTRFucT.jpg","Lumajang"
"Sat Dec 09 13:30:29 +0000 2023","1733479227863990629","@Menu_Dasi @gibran_tweet @prabowo @ganjarpranowo Gassspol..🤟  #GasssGanjarMahfud","0","1","1","1","en","2884352413","1733469598731952195","cak_agoest","https://twitter.com/cak_agoest/status/1733479227863990629","","Kota Surabaya, Jawa Timur"
"Wed Dec 06 05:44:47 +0000 2023","1732274868182561244","Pilihan optimis Mantan Kepala Desa: Prabowo-Gibran sebagai pemimpin perubahan positif. https://t.co/EAy81kN6et","0","0","0","0","in","1715356680740077569","1732274868182561244","tumizan341","https://twitter.com/tumizan341/status/1732274868182561244","https://pbs.twimg.com/ext_tw_video_thumb/1732274813379706880/pu/img/NNs5J4DD62Irqkuy.jpg","Lumajang, Indonesia"
"Wed Dec 06 05:34:46 +0000 2023","1732272348076916765","Ratusan mantan kades mengiringi Prabowo-Gibran  menciptakan narasi positif untuk Pilpres 2024 https://t.co/4hlmS3wDGf","0","0","0","0","in","1715277228215570432","1732272348076916765","maharanialya22","https://twitter.com/maharanialya22/status/1732272348076916765","https://pbs.twimg.com/ext_tw_video_thumb/1732272293219610624/pu/img/YfWMamDKud5bCW6r.jpg","Jombang, Indonesia"
"Mon Dec 11 12:31:14 +0000 2023","1734189096451641690","Prabowo lebih suka bohong daripada bantu petani  nyata kan? https://t.co/Kq7g5o19Tn","0","0","0","0","in","1712788774953086977","1734189096451641690","AnandaDwitamiii","https://twitter.com/AnandaDwitamiii/status/1734189096451641690","https://pbs.twimg.com/ext_tw_video_thumb/1734189084925739008/pu/img/rAl0UyLeI5vL_CKf.jpg","Probolinggo"
"Tue Dec 12 14:21:45 +0000 2023","1734579293156700378","@kompascom Prabowo klo d tanya yg mendasar agak sensi dia  untung saja pak Prabowo tdk ngucapkan maksud anda apa maksud anda apa .... hahahaha","0","3","2","38","in","1642627278789283840","1734572839855071412","JendralKepitin9","https://twitter.com/JendralKepitin9/status/1734579293156700378","","Kota Surabaya, Jawa Timur"
"Wed Dec 06 05:39:54 +0000 2023","1732273639318532104","Solidaritas positif Mantan Kepala Desa: Prabowo-Gibran adalah langkah maju. https://t.co/Yl5sxne1TN","0","0","0","0","in","1715275061719150592","1732273639318532104","uciananda276395","https://twitter.com/uciananda276395/status/1732273639318532104","https://pbs.twimg.com/ext_tw_video_thumb/1732273585144971264/pu/img/4xnWjx-8IrqYK6Dc.jpg","Nganjuk"
"Wed Dec 06 15:26:41 +0000 2023","1732421307151839253","Kisruh Ade Armando dan Imbas ke PSI❗Pendukung Prabowo ini lakukan hal Fatal❗  Alam Ganjar Cleo UNHCR SALMA LAH Myanmar Bantu Teman Butet KOPI GRATIS GTA VI Gunung Marapi The BAT https://t.co/fIVvIXnmjm","0","0","4","11","in","1577554318559174656","1732421307151839253","aristi_widya","https://twitter.com/aristi_widya/status/1732421307151839253","https://pbs.twimg.com/ext_tw_video_thumb/1732421222024241152/pu/img/VL-fAUtBs_Sd_2wp.jpg","Surabaya"
"Wed Dec 06 08:45:13 +0000 2023","1732320276254466111","I just take a nap and...  D-did i just dreamed Ganjar-Anies did a rap collab to diss Prabowo?","0","1","0","2","en","879854150778986496","1732320276254466111","koootoshidayo","https://twitter.com/koootoshidayo/status/1732320276254466111","","Malang, Jawa Timur"
"Mon Dec 11 23:35:15 +0000 2023","1734356201541087263","@mantriss Anies didukung 4 partai Prabowo didukung 9 partai Ganjar didukung 4 partai  Dengan dukungan 9 partai tapi hasil survei gak sampai 40% itu sebuah pencapaian yang buruk","0","5","1","30","in","846941012366950400","1734215467852763189","asrorgepeng","https://twitter.com/asrorgepeng/status/1734356201541087263","","Sidoarjo, Indonesia"
"Wed Dec 06 05:32:08 +0000 2023","1732271687436317173","Keputusan mantan Kepala Desa: Prabowo-Gibran adalah jalan untuk perubahan yang kita inginkan https://t.co/3DbVB1a2NL","0","0","0","0","in","1686642771279683584","1732271687436317173","gunawansam98108","https://twitter.com/gunawansam98108/status/1732271687436317173","https://pbs.twimg.com/ext_tw_video_thumb/1732271632776069120/pu/img/ObNG5OPBcGf6ZNdy.jpg","Jember, Jawa Timur"
"Wed Dec 06 05:29:12 +0000 2023","1732270946252399034","Mantan Kepala Desa yakin  bersama Prabowo-Gibran  kita bisa wujudkan perubahan positif. https://t.co/HCGMOO5hZt","0","0","0","0","in","1688431754531786753","1732270946252399034","desvitadesiyant","https://twitter.com/desvitadesiyant/status/1732270946252399034","https://pbs.twimg.com/ext_tw_video_thumb/1732270895413239808/pu/img/jokaZE0UVO5oQ5qK.jpg","Trenggalek, Indonesia"
"Wed Dec 06 06:11:27 +0000 2023","1732281581040209925","Mantan Kepala Desa bersatu padu: Prabowo-Gibran pilihan kami untuk membawa perubahan positif https://t.co/2EZmklttYJ","0","0","0","0","in","1683676998848356352","1732281581040209925","arosy24918","https://twitter.com/arosy24918/status/1732281581040209925","https://pbs.twimg.com/ext_tw_video_thumb/1732281511871938560/pu/img/ObeWUVfFAZRTmfq6.jpg","jember"
"Mon Dec 11 12:26:01 +0000 2023","1734187782585938252","Visi misi Prabowo kayak balon  besar di mulut  tapi cepat bocor! https://t.co/6a2LkwUpHV","0","0","0","0","in","1712393339247656960","1734187782585938252","AngkasavS","https://twitter.com/AngkasavS/status/1734187782585938252","https://pbs.twimg.com/ext_tw_video_thumb/1734187769851994112/pu/img/z54W9mYNLkjkaJdA.jpg","Probolinggo"
"Wed Dec 06 05:47:33 +0000 2023","1732275567016485368","Bersatunya mantan pemimpin desa demi perubahan yang lebih baik bersama Prabowo-Gibran. https://t.co/R6qXomBSoQ","0","0","0","0","in","1699000360961212416","1732275567016485368","mahendramardhi1","https://twitter.com/mahendramardhi1/status/1732275567016485368","https://pbs.twimg.com/ext_tw_video_thumb/1732275515602718720/pu/img/Ldo_9E92LbRW_M78.jpg","Bangil"
"Thu Dec 07 02:59:56 +0000 2023","1732595772859007114","Kapolri Jenderal Polisi Drs. Listyo Sigit Prabowo  https://t.co/VT4tq7CrT5.  menerima kunjungan Panglima TNI Jenderal TNI Agus Subiyanto  S.E.  https://t.co/VT4tq7CrT5.  di Mabes Polri  Jakarta Selatan.  #KawalDenganNetral jalannya Pemilu 2024  Wujudkan Demokrasi Sehat","0","13","9","16","in","877389222516097025","1732595772859007114","humaskedirires","https://twitter.com/humaskedirires/status/1732595772859007114","","Pare, Kediri, Indonesia"
"Wed Dec 06 05:52:26 +0000 2023","1732276795406491915","Dukungan penuh dari mantan pemimpin desa: Prabowo-Gibran adalah solusi untuk perubahan positif. https://t.co/tDmL2aHm0i","0","0","0","0","in","1702246871174152192","1732276795406491915","yusuf208733","https://twitter.com/yusuf208733/status/1732276795406491915","https://pbs.twimg.com/ext_tw_video_thumb/1732276738439417856/pu/img/oeFurjwFT0e-TykY.jpg","Lumajang"
"Wed Dec 06 05:56:29 +0000 2023","1732277812047106451","Keberanian mantan pemimpin desa dalam mendukung Prabowo-Gibran: Langkah untuk perubahan positif https://t.co/e3OqTbvhcc","0","0","0","0","in","1715570556807077888","1732277812047106451","lauracalista70","https://twitter.com/lauracalista70/status/1732277812047106451","https://pbs.twimg.com/ext_tw_video_thumb/1732277757105905664/pu/img/TcDEfZeHsLo2EImC.jpg","Mojosari, Indonesia"
"Wed Dec 06 05:44:59 +0000 2023","1732274917763432475","Mantan Kepala Desa bersama Prabowo-Gibran  karena kita percaya pada perubahan yang lebih baik https://t.co/hHyvUWqb5X","0","0","0","0","in","1701450297531625472","1732274917763432475","dudi_budi94570","https://twitter.com/dudi_budi94570/status/1732274917763432475","https://pbs.twimg.com/ext_tw_video_thumb/1732274867024834560/pu/img/7bZzY4gHZFOwxdak.jpg","Nganjuk"
"Wed Dec 06 06:01:15 +0000 2023","1732279013689922028","Mantan pemimpin desa berkomitmen untuk mendukung perubahan positif bersama Prabowo-Gibran. https://t.co/oVbZwgzzNc","0","0","0","0","in","1716366297595088896","1732279013689922028","kevia_lynne","https://twitter.com/kevia_lynne/status/1732279013689922028","https://pbs.twimg.com/ext_tw_video_thumb/1732278957125652480/pu/img/0080KLROeVR_Yioz.jpg","Jombang"
"Wed Dec 06 05:44:49 +0000 2023","1732274878492107114","Mantan pemimpin desa bersatu untuk Prabowo-Gibran: Perubahan positif dimulai dari kita semua https://t.co/uHsP04yb8a","0","0","0","0","in","1698577977154691072","1732274878492107114","anto_ryan53186","https://twitter.com/anto_ryan53186/status/1732274878492107114","https://pbs.twimg.com/ext_tw_video_thumb/1732274808115871744/pu/img/OesWcossjRAtOgQG.jpg","Ponorogo"
"Fri Dec 08 07:29:13 +0000 2023","1733025926458552611","Capres pelanggar HAM? Prabowo! @VeracfPrasetyo  Gemoy Menolak Lupa https://t.co/gMtut3mvhH","0","0","0","0","in","1712788774953086977","1733025926458552611","AnandaDwitamiii","https://twitter.com/AnandaDwitamiii/status/1733025926458552611","https://pbs.twimg.com/ext_tw_video_thumb/1733025904178470912/pu/img/YShczYtkrTsepBpL.jpg","Probolinggo"
"Wed Dec 06 06:01:34 +0000 2023","1732279094103187680","Keputusan positif mantan pemimpin desa: Prabowo-Gibran sebagai pemimpin perubahan positif. https://t.co/5SsY2zwuw9","0","0","0","0","in","1698587595880755200","1732279094103187680","ArnoldDedi36248","https://twitter.com/ArnoldDedi36248/status/1732279094103187680","https://pbs.twimg.com/ext_tw_video_thumb/1732279024431566848/pu/img/YMH9q-lCtn4RF3m3.jpg","Ponorogo"
"Wed Dec 06 05:32:31 +0000 2023","1732271783464841435","Semangat segar mantan kades di Kota/Kabupaten Cirebon buat atmosfer positif untuk Prabowo-Gibran https://t.co/zQJzKZgwee","0","0","0","0","in","1698998230732967936","1732271783464841435","lelana_ristia","https://twitter.com/lelana_ristia/status/1732271783464841435","https://pbs.twimg.com/ext_tw_video_thumb/1732271672571609088/pu/img/oewc7zX4aBzv8NI1.jpg","Ponorogo"
"Wed Dec 06 05:34:38 +0000 2023","1732272314799280336","Prabowo-Gibran diiringi oleh suara bulat ratusan mantan kades  membangun perubahan nyata. https://t.co/35Dg8DskDj","0","0","0","0","in","1715248674199257088","1732272314799280336","adindaanug70949","https://twitter.com/adindaanug70949/status/1732272314799280336","https://pbs.twimg.com/ext_tw_video_thumb/1732272260604690432/pu/img/FhI7oJn98uoFEbJh.jpg","Pacitan, Indonesia"
"Wed Dec 06 05:42:26 +0000 2023","1732274279293886897","Suara bulat ratusan mantan kades menciptakan harmoni  mendukung Prabowo-Gibran di Pilpres 2024. https://t.co/qGWwIBNQWL","0","0","0","0","in","1716270615592886272","1732274279293886897","azkadinaaliesha","https://twitter.com/azkadinaaliesha/status/1732274279293886897","https://pbs.twimg.com/ext_tw_video_thumb/1732274222305820672/pu/img/lOMzGd3tyFFrFA6D.jpg","Nganjuk"
"Wed Dec 06 05:40:03 +0000 2023","1732273677922897975","Mantan Kepala Desa memilih positif: Bersama Prabowo-Gibran  kita raih kemajuan yang lebih baik. https://t.co/hcQQhRzteY","0","0","0","0","in","1715621884300341248","1732273677922897975","l_werlin","https://twitter.com/l_werlin/status/1732273677922897975","https://pbs.twimg.com/ext_tw_video_thumb/1732273567080091648/pu/img/bDvrbHG3nq__GUHr.jpg","Ngawi"
"Wed Dec 06 05:51:17 +0000 2023","1732276503688417419","Dukungan positif mantan pemimpin desa untuk Prabowo-Gibran: Bersama kita raih perubahan yang lebih baik. https://t.co/YtTMzWoXoe","0","0","0","0","in","1698891214249181184","1732276503688417419","DianaHacia","https://twitter.com/DianaHacia/status/1732276503688417419","https://pbs.twimg.com/ext_tw_video_thumb/1732276466845630464/pu/img/i9I_UOa9gOB80mOP.jpg","Purworejo, Indonesia"
"Wed Dec 06 06:11:21 +0000 2023","1732281553932423379","Dukungan positif mantan pemimpin desa untuk Prabowo-Gibran: Bersama kita raih perubahan yang lebih baik. https://t.co/w4SzXM7WcR","0","0","0","0","in","1698902658936143873","1732281553932423379","DaffaGaliah","https://twitter.com/DaffaGaliah/status/1732281553932423379","https://pbs.twimg.com/ext_tw_video_thumb/1732281443118915584/pu/img/hg04-Suy0UjOrgUg.jpg","Bondowoso, Indonesia"
"Wed Dec 13 10:41:58 +0000 2023","1734886373897986557","@Chaves1305 Video debat tadi malam sdh tersebar di TV  youtube dan media sosial lainnya.  Narasi yg tdk sesuai dgn yg ditonton rakyat itu akan membangun persepsi pendukung Prabowo menyebarkan kebohongan n ini akan menjatuhkan Prabowo sendiri.  Silakan lanjutkan kalau mau menghabisi Prabowo.","0","0","2","15","in","1603768816189988865","1734846680896561221","rangkutifuat","https://twitter.com/rangkutifuat/status/1734886373897986557","","Kota Surabaya, Jawa Timur"
"Wed Dec 06 05:51:49 +0000 2023","1732276637616730243","Mantan Kepala Desa mendukung positif: Prabowo-Gibran sebagai pemimpin untuk perubahan yang lebih baik. https://t.co/v5DBFNnby8","0","0","0","0","in","1715548357517787136","1732276637616730243","abigail1829820","https://twitter.com/abigail1829820/status/1732276637616730243","https://pbs.twimg.com/ext_tw_video_thumb/1732276580540649474/pu/img/_bBiw40HuAz0lfL6.jpg","Magetan, Indonesia"
